position,rank,expected_ppg,dataset,season_count,player_count,environment_key
QB,31,8.221428571428572,empirical,4.0,4.0,1qb_half_ppr
QB,32,7.445,empirical,4.0,4.0,1qb_half_ppr
QB,33,6.576428571428572,empirical,4.0,4.0,1qb_half_ppr
QB,34,6.078571428571429,empirical,4.0,4.0,1qb_half_ppr
QB,35,5.515000000000001,empirical,4.0,4.0,1qb_half_ppr
QB,36,4.840285714285715,empirical,4.0,4.0,1qb_half_ppr
QB,37,3.934285714285714,empirical,4.0,4.0,1qb_half_ppr
QB,38,3.7992857142857144,empirical,4.0,4.0,1qb_half_ppr
QB,39,4.22,empirical,3.0,3.0,1qb_half_ppr
QB,40,2.305,empirical,3.0,3.0,1qb_half_ppr
QB,41,1.6914285714285715,empirical,3.0,3.0,1qb_half_ppr
QB,42,1.065,empirical,3.0,3.0,1qb_half_ppr
QB,43,0.7033333333333333,empirical,3.0,3.0,1qb_half_ppr
QB,44,0.37714285714285717,empirical,3.0,3.0,1qb_half_ppr
QB,45,0.0,empirical,3.0,3.0,1qb_half_ppr
QB,46,0.0,empirical,3.0,3.0,1qb_half_ppr
QB,47,0.0,empirical,2.0,2.0,1qb_half_ppr
QB,48,0.0,empirical,2.0,2.0,1qb_half_ppr
QB,49,0.0,empirical,2.0,2.0,1qb_half_ppr
QB,50,0.0,empirical,1.0,1.0,1qb_half_ppr
QB,51,0.0,empirical,1.0,1.0,1qb_half_ppr
QB,52,-0.1,empirical,1.0,1.0,1qb_half_ppr
RB,1,20.317857142857143,empirical,4.0,4.0,1qb_half_ppr
RB,2,17.442857142857143,empirical,4.0,4.0,1qb_half_ppr
RB,3,16.31642857142857,empirical,4.0,4.0,1qb_half_ppr
RB,4,15.977142857142859,empirical,4.0,3.0,1qb_half_ppr
RB,5,15.314285714285715,empirical,4.0,4.0,1qb_half_ppr
RB,6,14.932142857142857,empirical,4.0,4.0,1qb_half_ppr
RB,7,14.210714285714285,empirical,4.0,3.0,1qb_half_ppr
RB,8,13.664285714285715,empirical,4.0,4.0,1qb_half_ppr
RB,9,13.121428571428572,empirical,4.0,4.0,1qb_half_ppr
RB,10,12.721428571428572,empirical,4.0,4.0,1qb_half_ppr
RB,11,12.54642857142857,empirical,4.0,4.0,1qb_half_ppr
RB,12,12.253571428571428,empirical,4.0,4.0,1qb_half_ppr
RB,13,12.092857142857143,empirical,4.0,4.0,1qb_half_ppr
RB,14,11.407142857142858,empirical,4.0,4.0,1qb_half_ppr
RB,15,11.335714285714285,empirical,4.0,4.0,1qb_half_ppr
RB,16,11.187857142857144,empirical,4.0,3.0,1qb_half_ppr
RB,17,10.960714285714285,empirical,4.0,4.0,1qb_half_ppr
RB,18,10.822619047619046,empirical,4.0,4.0,1qb_half_ppr
RB,19,10.428571428571429,empirical,4.0,4.0,1qb_half_ppr
RB,20,10.317857142857143,empirical,4.0,4.0,1qb_half_ppr
RB,21,9.84357142857143,empirical,4.0,4.0,1qb_half_ppr
RB,22,9.717857142857142,empirical,4.0,4.0,1qb_half_ppr
RB,23,9.657142857142858,empirical,4.0,4.0,1qb_half_ppr
RB,24,9.239285714285714,empirical,4.0,4.0,1qb_half_ppr
RB,25,9.132142857142856,empirical,4.0,4.0,1qb_half_ppr
RB,26,8.942857142857143,empirical,4.0,3.0,1qb_half_ppr
RB,27,8.79642857142857,empirical,4.0,4.0,1qb_half_ppr
RB,28,8.410714285714285,empirical,4.0,4.0,1qb_half_ppr
RB,29,8.357142857142858,empirical,4.0,4.0,1qb_half_ppr
RB,30,8.20357142857143,empirical,4.0,4.0,1qb_half_ppr
RB,31,7.75,empirical,4.0,4.0,1qb_half_ppr
RB,32,7.628571428571428,empirical,4.0,4.0,1qb_half_ppr
RB,33,7.492857142857142,empirical,4.0,3.0,1qb_half_ppr
RB,34,7.174999999999999,empirical,4.0,4.0,1qb_half_ppr
RB,35,7.064285714285714,empirical,4.0,4.0,1qb_half_ppr
RB,36,6.803571428571429,empirical,4.0,4.0,1qb_half_ppr
RB,37,6.65,empirical,4.0,4.0,1qb_half_ppr
RB,38,6.428571428571429,empirical,4.0,4.0,1qb_half_ppr
RB,39,6.358928571428571,empirical,4.0,4.0,1qb_half_ppr
RB,40,6.239285714285714,empirical,4.0,3.0,1qb_half_ppr
RB,41,5.853571428571429,empirical,4.0,4.0,1qb_half_ppr
RB,42,5.8125,empirical,4.0,4.0,1qb_half_ppr
RB,43,5.637499999999999,empirical,4.0,4.0,1qb_half_ppr
RB,44,5.564285714285714,empirical,4.0,4.0,1qb_half_ppr
RB,45,5.425000000000001,empirical,4.0,4.0,1qb_half_ppr
RB,46,5.171428571428572,empirical,4.0,4.0,1qb_half_ppr
RB,47,5.098351648351648,empirical,4.0,4.0,1qb_half_ppr
RB,48,4.994642857142857,empirical,4.0,4.0,1qb_half_ppr
RB,49,4.914285714285715,empirical,4.0,4.0,1qb_half_ppr
RB,50,4.7785714285714285,empirical,4.0,4.0,1qb_half_ppr
RB,51,4.578571428571428,empirical,4.0,4.0,1qb_half_ppr
RB,52,4.315,empirical,4.0,4.0,1qb_half_ppr
RB,53,4.227747252747252,empirical,4.0,4.0,1qb_half_ppr
RB,54,4.196428571428571,empirical,4.0,4.0,1qb_half_ppr
RB,55,4.139285714285714,empirical,4.0,4.0,1qb_half_ppr
RB,56,3.9642857142857144,empirical,4.0,4.0,1qb_half_ppr
RB,57,3.901098901098901,empirical,4.0,4.0,1qb_half_ppr
RB,58,3.607142857142857,empirical,4.0,4.0,1qb_half_ppr
RB,59,3.510714285714286,empirical,4.0,4.0,1qb_half_ppr
RB,60,3.462142857142857,empirical,4.0,4.0,1qb_half_ppr
RB,61,3.1828571428571424,empirical,4.0,4.0,1qb_half_ppr
RB,62,3.142857142857143,empirical,4.0,4.0,1qb_half_ppr
RB,63,3.039935064935065,empirical,4.0,4.0,1qb_half_ppr
RB,64,2.9875,empirical,4.0,4.0,1qb_half_ppr
RB,65,2.9035714285714285,empirical,4.0,4.0,1qb_half_ppr
RB,66,2.78125,empirical,4.0,4.0,1qb_half_ppr
RB,67,2.678571428571429,empirical,4.0,4.0,1qb_half_ppr
RB,68,2.262857142857143,empirical,4.0,4.0,1qb_half_ppr
RB,69,1.9357142857142855,empirical,4.0,4.0,1qb_half_ppr
RB,70,1.892142857142857,empirical,4.0,4.0,1qb_half_ppr
RB,71,1.8607142857142858,empirical,4.0,4.0,1qb_half_ppr
RB,72,1.7999999999999998,empirical,4.0,4.0,1qb_half_ppr
RB,73,1.7214285714285715,empirical,4.0,4.0,1qb_half_ppr
RB,74,1.6821428571428572,empirical,4.0,4.0,1qb_half_ppr
RB,75,1.5464285714285715,empirical,4.0,4.0,1qb_half_ppr
RB,76,1.5142857142857142,empirical,4.0,4.0,1qb_half_ppr
RB,77,1.3107142857142857,empirical,4.0,4.0,1qb_half_ppr
RB,78,1.251785714285714,empirical,4.0,4.0,1qb_half_ppr
RB,79,1.225,empirical,4.0,3.0,1qb_half_ppr
RB,80,1.2142857142857142,empirical,4.0,4.0,1qb_half_ppr
RB,81,1.0994505494505495,empirical,4.0,4.0,1qb_half_ppr
RB,82,1.0857142857142859,empirical,4.0,4.0,1qb_half_ppr
RB,83,0.9357142857142857,empirical,4.0,4.0,1qb_half_ppr
RB,84,0.875,empirical,4.0,4.0,1qb_half_ppr
RB,85,0.7032467532467532,empirical,4.0,4.0,1qb_half_ppr
RB,86,0.635989010989011,empirical,4.0,4.0,1qb_half_ppr
RB,87,0.6357142857142857,empirical,4.0,4.0,1qb_half_ppr
RB,88,0.611904761904762,empirical,4.0,4.0,1qb_half_ppr
RB,89,0.5684523809523809,empirical,4.0,4.0,1qb_half_ppr
RB,90,0.49583333333333335,empirical,4.0,4.0,1qb_half_ppr
RB,91,0.42658730158730157,empirical,4.0,4.0,1qb_half_ppr
RB,92,0.27499999999999997,empirical,4.0,4.0,1qb_half_ppr
RB,93,0.42857142857142855,empirical,3.0,3.0,1qb_half_ppr
RB,94,0.40714285714285714,empirical,3.0,3.0,1qb_half_ppr
RB,95,0.3833333333333333,empirical,3.0,3.0,1qb_half_ppr
RB,96,0.32857142857142857,empirical,3.0,3.0,1qb_half_ppr
RB,97,0.25,empirical,3.0,3.0,1qb_half_ppr
RB,98,0.21666666666666667,empirical,3.0,3.0,1qb_half_ppr
RB,99,0.20714285714285713,empirical,3.0,3.0,1qb_half_ppr
RB,100,0.19285714285714287,empirical,3.0,3.0,1qb_half_ppr
RB,101,0.19285714285714284,empirical,3.0,3.0,1qb_half_ppr
RB,102,0.18571428571428572,empirical,3.0,3.0,1qb_half_ppr
RB,103,0.15714285714285717,empirical,3.0,3.0,1qb_half_ppr
RB,104,0.15,empirical,3.0,3.0,1qb_half_ppr
RB,105,0.1357142857142857,empirical,3.0,3.0,1qb_half_ppr
RB,106,0.1142857142857143,empirical,3.0,2.0,1qb_half_ppr
RB,107,0.08571428571428572,empirical,3.0,3.0,1qb_half_ppr
RB,108,0.05384615384615385,empirical,3.0,3.0,1qb_half_ppr
RB,109,0.01785714285714286,empirical,2.0,2.0,1qb_half_ppr
RB,110,0.0,empirical,2.0,2.0,1qb_half_ppr
RB,111,0.0,empirical,2.0,2.0,1qb_half_ppr
RB,112,0.0,empirical,2.0,2.0,1qb_half_ppr
RB,113,0.0,empirical,2.0,2.0,1qb_half_ppr
RB,114,0.0,empirical,1.0,1.0,1qb_half_ppr
RB,115,0.0,empirical,1.0,1.0,1qb_half_ppr
RB,116,0.0,empirical,1.0,1.0,1qb_half_ppr
RB,117,0.0,empirical,1.0,1.0,1qb_half_ppr
RB,118,0.0,empirical,1.0,1.0,1qb_half_ppr
RB,119,0.0,empirical,1.0,1.0,1qb_half_ppr
RB,120,0.0,empirical,1.0,1.0,1qb_half_ppr
RB,121,-0.03571428571428571,empirical,1.0,1.0,1qb_half_ppr
TE,1,12.674999999999999,empirical,4.0,3.0,1qb_half_ppr
TE,2,10.346428571428572,empirical,4.0,4.0,1qb_half_ppr
TE,3,9.653571428571428,empirical,4.0,4.0,1qb_half_ppr
TE,4,9.287500000000001,empirical,4.0,4.0,1qb_half_ppr
TE,5,8.728571428571428,empirical,4.0,4.0,1qb_half_ppr
TE,6,8.121428571428572,empirical,4.0,4.0,1qb_half_ppr
TE,7,8.085714285714285,empirical,4.0,4.0,1qb_half_ppr
TE,8,7.960714285714286,empirical,4.0,4.0,1qb_half_ppr
TE,9,7.735714285714286,empirical,4.0,4.0,1qb_half_ppr
TE,10,7.410714285714285,empirical,4.0,2.0,1qb_half_ppr
TE,11,7.126428571428572,empirical,4.0,4.0,1qb_half_ppr
TE,12,6.732142857142857,empirical,4.0,4.0,1qb_half_ppr
TE,13,6.692857142857143,empirical,4.0,3.0,1qb_half_ppr
TE,14,6.667857142857143,empirical,4.0,4.0,1qb_half_ppr
TE,15,6.09375,empirical,4.0,3.0,1qb_half_ppr
TE,16,5.985714285714286,empirical,4.0,4.0,1qb_half_ppr
TE,17,5.793681318681319,empirical,4.0,4.0,1qb_half_ppr
TE,18,5.664285714285715,empirical,4.0,3.0,1qb_half_ppr
TE,19,5.514285714285714,empirical,4.0,4.0,1qb_half_ppr
TE,20,5.342857142857143,empirical,4.0,4.0,1qb_half_ppr
TE,21,5.117857142857143,empirical,4.0,4.0,1qb_half_ppr
TE,22,4.942857142857143,empirical,4.0,4.0,1qb_half_ppr
TE,23,4.860714285714286,empirical,4.0,4.0,1qb_half_ppr
TE,24,4.621428571428572,empirical,4.0,4.0,1qb_half_ppr
TE,25,4.4714285714285715,empirical,4.0,4.0,1qb_half_ppr
TE,26,4.367857142857143,empirical,4.0,3.0,1qb_half_ppr
TE,27,4.185714285714286,empirical,4.0,4.0,1qb_half_ppr
TE,28,3.946428571428572,empirical,4.0,4.0,1qb_half_ppr
TE,29,3.7928571428571427,empirical,4.0,4.0,1qb_half_ppr
TE,30,3.592857142857143,empirical,4.0,4.0,1qb_half_ppr
TE,31,3.5199999999999996,empirical,4.0,4.0,1qb_half_ppr
TE,32,3.4557692307692305,empirical,4.0,4.0,1qb_half_ppr
TE,33,3.2969780219780223,empirical,4.0,4.0,1qb_half_ppr
TE,34,3.064285714285714,empirical,4.0,4.0,1qb_half_ppr
TE,35,2.8464285714285715,empirical,4.0,4.0,1qb_half_ppr
TE,36,2.6625,empirical,4.0,4.0,1qb_half_ppr
TE,37,2.607142857142857,empirical,4.0,4.0,1qb_half_ppr
TE,38,2.3642857142857143,empirical,4.0,4.0,1qb_half_ppr
TE,39,2.2818681318681318,empirical,4.0,3.0,1qb_half_ppr
TE,40,2.071428571428571,empirical,4.0,4.0,1qb_half_ppr
TE,41,1.9500000000000002,empirical,4.0,4.0,1qb_half_ppr
TE,42,1.842857142857143,empirical,3.0,3.0,1qb_half_ppr
TE,43,1.475,empirical,3.0,3.0,1qb_half_ppr
TE,44,1.3214285714285714,empirical,3.0,3.0,1qb_half_ppr
TE,45,1.0964285714285713,empirical,3.0,3.0,1qb_half_ppr
TE,46,0.8833333333333334,empirical,3.0,2.0,1qb_half_ppr
TE,47,0.8285714285714285,empirical,3.0,3.0,1qb_half_ppr
TE,48,0.33571428571428574,empirical,3.0,3.0,1qb_half_ppr
TE,49,0.12142857142857144,empirical,3.0,3.0,1qb_half_ppr
TE,50,0.08571428571428572,empirical,3.0,3.0,1qb_half_ppr
TE,51,0.0,empirical,3.0,3.0,1qb_half_ppr
TE,52,0.41500000000000004,empirical,2.0,2.0,1qb_half_ppr
TE,53,0.6071428571428571,empirical,1.0,1.0,1qb_half_ppr
TE,54,0.4857142857142857,empirical,1.0,1.0,1qb_half_ppr
TE,55,0.0,empirical,1.0,1.0,1qb_half_ppr
TE,56,0.0,empirical,1.0,1.0,1qb_half_ppr
WR,1,19.807142857142857,empirical,4.0,4.0,1qb_half_ppr
WR,2,17.021428571428572,empirical,4.0,4.0,1qb_half_ppr
WR,3,15.545000000000002,empirical,4.0,4.0,1qb_half_ppr
WR,4,14.935714285714287,empirical,4.0,4.0,1qb_half_ppr
WR,5,13.678571428571429,empirical,4.0,4.0,1qb_half_ppr
WR,6,12.875,empirical,4.0,4.0,1qb_half_ppr
WR,7,12.575,empirical,4.0,4.0,1qb_half_ppr
WR,8,11.942857142857143,empirical,4.0,4.0,1qb_half_ppr
WR,9,11.614285714285714,empirical,4.0,4.0,1qb_half_ppr
WR,10,11.482142857142858,empirical,4.0,4.0,1qb_half_ppr
WR,11,11.214285714285714,empirical,4.0,4.0,1qb_half_ppr
WR,12,11.114285714285714,empirical,4.0,4.0,1qb_half_ppr
WR,13,10.853571428571428,empirical,4.0,4.0,1qb_half_ppr
WR,14,10.707142857142859,empirical,4.0,4.0,1qb_half_ppr
WR,15,10.542857142857141,empirical,4.0,4.0,1qb_half_ppr
WR,16,10.460714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,17,10.385714285714286,empirical,4.0,4.0,1qb_half_ppr
WR,18,10.232142857142856,empirical,4.0,3.0,1qb_half_ppr
WR,19,10.128571428571428,empirical,4.0,4.0,1qb_half_ppr
WR,20,9.95,empirical,4.0,4.0,1qb_half_ppr
WR,21,9.625,empirical,4.0,4.0,1qb_half_ppr
WR,22,9.514285714285714,empirical,4.0,4.0,1qb_half_ppr
WR,23,9.355357142857143,empirical,4.0,4.0,1qb_half_ppr
WR,24,9.307142857142857,empirical,4.0,4.0,1qb_half_ppr
WR,25,9.160714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,26,9.064285714285715,empirical,4.0,4.0,1qb_half_ppr
WR,27,9.014285714285716,empirical,4.0,4.0,1qb_half_ppr
WR,28,8.803571428571429,empirical,4.0,4.0,1qb_half_ppr
WR,29,8.776785714285715,empirical,4.0,4.0,1qb_half_ppr
WR,30,8.632142857142858,empirical,4.0,4.0,1qb_half_ppr
WR,31,8.571428571428573,empirical,4.0,4.0,1qb_half_ppr
WR,32,8.525,empirical,4.0,4.0,1qb_half_ppr
WR,33,8.468571428571428,empirical,4.0,4.0,1qb_half_ppr
WR,34,8.346428571428572,empirical,4.0,4.0,1qb_half_ppr
WR,35,8.157142857142857,empirical,4.0,4.0,1qb_half_ppr
WR,36,8.1,empirical,4.0,4.0,1qb_half_ppr
WR,37,8.067857142857143,empirical,4.0,4.0,1qb_half_ppr
WR,38,7.960714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,39,7.882142857142856,empirical,4.0,4.0,1qb_half_ppr
WR,40,7.682142857142857,empirical,4.0,4.0,1qb_half_ppr
WR,41,7.525,empirical,4.0,4.0,1qb_half_ppr
WR,42,7.460714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,43,7.411098901098901,empirical,4.0,4.0,1qb_half_ppr
WR,44,7.1535714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,45,7.053571428571429,empirical,4.0,4.0,1qb_half_ppr
WR,46,6.972142857142857,empirical,4.0,4.0,1qb_half_ppr
WR,47,6.842857142857143,empirical,4.0,4.0,1qb_half_ppr
WR,48,6.710714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,49,6.617857142857144,empirical,4.0,4.0,1qb_half_ppr
WR,50,6.3901098901098905,empirical,4.0,4.0,1qb_half_ppr
WR,51,6.335714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,52,6.25,empirical,4.0,4.0,1qb_half_ppr
WR,53,6.189285714285714,empirical,4.0,4.0,1qb_half_ppr
WR,54,5.915384615384616,empirical,4.0,4.0,1qb_half_ppr
WR,55,5.860714285714286,empirical,4.0,4.0,1qb_half_ppr
WR,56,5.796428571428571,empirical,4.0,4.0,1qb_half_ppr
WR,57,5.781785714285714,empirical,4.0,4.0,1qb_half_ppr
WR,58,5.728571428571428,empirical,4.0,4.0,1qb_half_ppr
WR,59,5.628571428571428,empirical,4.0,4.0,1qb_half_ppr
WR,60,5.35,empirical,4.0,4.0,1qb_half_ppr
WR,61,5.235714285714286,empirical,4.0,4.0,1qb_half_ppr
WR,62,5.142857142857142,empirical,4.0,4.0,1qb_half_ppr
WR,63,5.0321428571428575,empirical,4.0,4.0,1qb_half_ppr
WR,64,4.993406593406593,empirical,4.0,4.0,1qb_half_ppr
WR,65,4.9035714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,66,4.867857142857144,empirical,4.0,3.0,1qb_half_ppr
WR,67,4.8535714285714295,empirical,4.0,4.0,1qb_half_ppr
WR,68,4.810714285714285,empirical,4.0,3.0,1qb_half_ppr
WR,69,4.771428571428572,empirical,4.0,4.0,1qb_half_ppr
WR,70,4.746428571428572,empirical,4.0,4.0,1qb_half_ppr
WR,71,4.714285714285714,empirical,4.0,4.0,1qb_half_ppr
WR,72,4.619642857142857,empirical,4.0,3.0,1qb_half_ppr
WR,73,4.585714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,74,4.582142857142857,empirical,4.0,4.0,1qb_half_ppr
WR,75,4.500396825396825,empirical,4.0,4.0,1qb_half_ppr
WR,76,4.4157142857142855,empirical,4.0,4.0,1qb_half_ppr
WR,77,4.296428571428572,empirical,4.0,4.0,1qb_half_ppr
WR,78,4.196428571428571,empirical,4.0,4.0,1qb_half_ppr
WR,79,4.178571428571429,empirical,4.0,4.0,1qb_half_ppr
WR,80,4.121785714285714,empirical,4.0,4.0,1qb_half_ppr
WR,81,4.027777777777778,empirical,4.0,4.0,1qb_half_ppr
WR,82,3.9499999999999997,empirical,4.0,4.0,1qb_half_ppr
WR,83,3.907142857142857,empirical,4.0,4.0,1qb_half_ppr
WR,84,3.8494047619047618,empirical,4.0,4.0,1qb_half_ppr
WR,85,3.8392857142857144,empirical,4.0,4.0,1qb_half_ppr
WR,86,3.7847222222222223,empirical,4.0,4.0,1qb_half_ppr
WR,87,3.7261904761904763,empirical,4.0,4.0,1qb_half_ppr
WR,88,3.675,empirical,4.0,4.0,1qb_half_ppr
WR,89,3.573901098901099,empirical,4.0,4.0,1qb_half_ppr
WR,90,3.4892857142857148,empirical,4.0,4.0,1qb_half_ppr
WR,91,3.442857142857143,empirical,4.0,4.0,1qb_half_ppr
WR,92,3.3857142857142857,empirical,4.0,4.0,1qb_half_ppr
WR,93,3.3321428571428573,empirical,4.0,4.0,1qb_half_ppr
WR,94,3.2785714285714285,empirical,4.0,4.0,1qb_half_ppr
WR,95,3.213392857142857,empirical,4.0,4.0,1qb_half_ppr
WR,96,3.185714285714286,empirical,4.0,4.0,1qb_half_ppr
WR,97,3.0392857142857146,empirical,4.0,4.0,1qb_half_ppr
WR,98,2.9785714285714286,empirical,4.0,4.0,1qb_half_ppr
WR,99,2.95,empirical,4.0,4.0,1qb_half_ppr
WR,100,2.8271428571428574,empirical,4.0,4.0,1qb_half_ppr
WR,101,2.716666666666667,empirical,4.0,4.0,1qb_half_ppr
WR,102,2.682142857142857,empirical,4.0,4.0,1qb_half_ppr
WR,103,2.6436507936507936,empirical,4.0,3.0,1qb_half_ppr
WR,104,2.6414285714285715,empirical,4.0,4.0,1qb_half_ppr
WR,105,2.617857142857143,empirical,4.0,4.0,1qb_half_ppr
WR,106,2.5472222222222225,empirical,4.0,4.0,1qb_half_ppr
WR,107,2.4256868131868132,empirical,4.0,4.0,1qb_half_ppr
WR,108,2.3357142857142854,empirical,4.0,4.0,1qb_half_ppr
WR,109,2.1142857142857143,empirical,4.0,4.0,1qb_half_ppr
WR,110,2.02724358974359,empirical,4.0,4.0,1qb_half_ppr
WR,111,1.9660714285714287,empirical,4.0,4.0,1qb_half_ppr
WR,112,1.8392857142857144,empirical,4.0,4.0,1qb_half_ppr
WR,113,1.7357142857142858,empirical,4.0,4.0,1qb_half_ppr
WR,114,1.7857142857142858,empirical,3.0,3.0,1qb_half_ppr
WR,115,1.7214285714285715,empirical,3.0,3.0,1qb_half_ppr
WR,116,1.592857142857143,empirical,3.0,3.0,1qb_half_ppr
WR,117,1.4428571428571428,empirical,3.0,3.0,1qb_half_ppr
WR,118,1.4357142857142857,empirical,3.0,3.0,1qb_half_ppr
WR,119,1.3642857142857143,empirical,3.0,3.0,1qb_half_ppr
WR,120,1.3357142857142856,empirical,3.0,3.0,1qb_half_ppr
WR,121,1.2214285714285715,empirical,3.0,3.0,1qb_half_ppr
WR,122,1.2214285714285715,empirical,3.0,3.0,1qb_half_ppr
WR,123,1.1857142857142857,empirical,3.0,3.0,1qb_half_ppr
WR,124,1.1714285714285715,empirical,3.0,3.0,1qb_half_ppr
WR,125,1.1666666666666667,empirical,3.0,3.0,1qb_half_ppr
WR,126,1.1071428571428572,empirical,3.0,3.0,1qb_half_ppr
WR,127,1.0857142857142856,empirical,3.0,3.0,1qb_half_ppr
WR,128,0.925,empirical,3.0,3.0,1qb_half_ppr
WR,129,0.8571428571428571,empirical,3.0,3.0,1qb_half_ppr
WR,130,0.8428571428571429,empirical,3.0,3.0,1qb_half_ppr
WR,131,0.7571428571428571,empirical,3.0,3.0,1qb_half_ppr
WR,132,0.6785714285714286,empirical,3.0,3.0,1qb_half_ppr
WR,133,0.6727272727272727,empirical,3.0,3.0,1qb_half_ppr
WR,134,0.64,empirical,3.0,3.0,1qb_half_ppr
WR,135,0.5785714285714284,empirical,3.0,3.0,1qb_half_ppr
WR,136,0.5714285714285714,empirical,3.0,3.0,1qb_half_ppr
WR,137,0.5071428571428571,empirical,3.0,3.0,1qb_half_ppr
WR,138,0.41428571428571426,empirical,3.0,3.0,1qb_half_ppr
WR,139,0.31,empirical,3.0,3.0,1qb_half_ppr
WR,140,0.15714285714285717,empirical,3.0,3.0,1qb_half_ppr
WR,141,0.10714285714285714,empirical,3.0,3.0,1qb_half_ppr
WR,142,0.10714285714285714,empirical,3.0,3.0,1qb_half_ppr
WR,143,0.0,empirical,3.0,3.0,1qb_half_ppr
WR,144,0.0,empirical,3.0,3.0,1qb_half_ppr
WR,145,0.0,empirical,3.0,3.0,1qb_half_ppr
WR,146,0.0,empirical,3.0,3.0,1qb_half_ppr
WR,147,0.0,empirical,3.0,3.0,1qb_half_ppr
WR,148,0.0,empirical,3.0,3.0,1qb_half_ppr
WR,149,0.0,empirical,2.0,2.0,1qb_half_ppr
WR,150,0.0,empirical,1.0,1.0,1qb_half_ppr
WR,151,0.0,empirical,1.0,1.0,1qb_half_ppr
WR,152,0.0,empirical,1.0,1.0,1qb_half_ppr
WR,153,0.0,empirical,1.0,1.0,1qb_half_ppr
WR,154,0.0,empirical,1.0,1.0,1qb_half_ppr
WR,155,0.0,empirical,1.0,1.0,1qb_half_ppr
WR,156,-0.07857142857142858,empirical,1.0,1.0,1qb_half_ppr
QB,1,24.279148368385936,fitted,,,1qb_ppr
QB,2,23.243153028974902,fitted,,,1qb_ppr
QB,3,22.251363784728184,fitted,,,1qb_ppr
QB,4,21.301894354139158,fitted,,,1qb_ppr
QB,5,20.392938943649963,fitted,,,1qb_ppr
QB,6,19.522768813217187,fitted,,,1qb_ppr
QB,7,18.68972898842548,fitted,,,1qb_ppr
QB,8,17.892235112895804,fitted,,,1qb_ppr
QB,9,17.128770435001965,fitted,,,1qb_ppr
QB,10,16.39788292316445,fitted,,,1qb_ppr
QB,11,15.698182504235152,fitted,,,1qb_ppr
QB,12,15.028338419720727,fitted,,,1qb_ppr
QB,13,14.387076694816267,fitted,,,1qb_ppr
QB,14,13.773177715435812,fitted,,,1qb_ppr
QB,15,13.185473908631323,fitted,,,1qb_ppr
QB,16,12.622847521988591,fitted,,,1qb_ppr
QB,17,12.084228497776676,fitted,,,1qb_ppr
QB,18,11.568592437807785,fitted,,,1qb_ppr
QB,19,11.074958655136877,fitted,,,1qb_ppr
QB,20,10.602388308895591,fitted,,,1qb_ppr
QB,21,10.149982618713137,fitted,,,1qb_ppr
QB,22,9.716881155328123,fitted,,,1qb_ppr
QB,23,9.302260204140286,fitted,,,1qb_ppr
QB,24,8.90533119858972,fitted,,,1qb_ppr
QB,25,8.525339220384103,fitted,,,1qb_ppr
QB,26,8.161561563721463,fitted,,,1qb_ppr
QB,27,7.813306360777796,fitted,,,1qb_ppr
QB,28,7.479911265845374,fitted,,,1qb_ppr
QB,29,7.160742195619083,fitted,,,1qb_ppr
QB,30,6.855192123234955,fitted,,,1qb_ppr
QB,31,6.56267992376728,fitted,,,1qb_ppr
QB,32,6.282649268988541,fitted,,,1qb_ppr
QB,33,6.0145675692901515,fitted,,,1qb_ppr
QB,34,5.757924960751589,fitted,,,1qb_ppr
QB,35,5.512233335431468,fitted,,,1qb_ppr
QB,36,5.277025413036258,fitted,,,1qb_ppr
QB,37,5.051853852201046,fitted,,,1qb_ppr
QB,38,4.8362903996921105,fitted,,,1qb_ppr
QB,39,4.6299250759131505,fitted,,,1qb_ppr
QB,40,4.432365395166113,fitted,,,1qb_ppr
QB,41,4.243235619183609,fitted,,,1qb_ppr
QB,42,4.062176042513236,fitted,,,1qb_ppr
QB,43,3.8888423083946764,fitted,,,1qb_ppr
QB,44,3.722904753828418,fitted,,,1qb_ppr
QB,45,3.564047782590517,fitted,,,1qb_ppr
QB,46,3.4119692650009203,fitted,,,1qb_ppr
QB,47,3.266379963303777,fitted,,,1qb_ppr
QB,48,3.1270029815668656,fitted,,,1qb_ppr
QB,49,2.9935732390539056,fitted,,,1qb_ppr
QB,50,2.8658369660681657,fitted,,,1qb_ppr
QB,51,2.7435512213085005,fitted,,,1qb_ppr
QB,52,2.626483429819898,fitted,,,1qb_ppr
QB,53,2.514410940659744,fitted,,,1qb_ppr
QB,54,2.4071206034385457,fitted,,,1qb_ppr
QB,55,2.304408362929742,fitted,,,1qb_ppr
QB,56,2.206078870977561,fitted,,,1qb_ppr
QB,57,2.1119451149648554,fitted,,,1qb_ppr
QB,58,2.021828062134269,fitted,,,1qb_ppr
QB,59,1.935556319086273,fitted,,,1qb_ppr
QB,60,1.8529658058064924,fitted,,,1qb_ppr
QB,61,1.7738994436023248,fitted,,,1qb_ppr
QB,62,1.6982068563553685,fitted,,,1qb_ppr
